axis,tissue_key,condition,constrained,n_echoes,dTE_ms,snr,noise,sigma_joint,max_relSD_T2,functional,functional_value,functional_SD,delta
snr,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",0,32,10.0,2000.0,rician,0,2.1100012434790525,myelin water fraction (mass below 40 ms),0.0525,0.0028359641553681115,-0.0605
snr,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",0,32,10.0,3000.0,rician,0,1.4066626814754855,myelin water fraction (mass below 40 ms),0.0525,0.0018906399760045714,-0.0605
snr,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,32,10.0,20.0,rician,0,7.638645192789152,myelin water fraction (mass below 40 ms),0.0525,0.17364636357511304,-0.0605
snr,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,32,10.0,30.0,rician,0,5.037781148803656,myelin water fraction (mass below 40 ms),0.0525,0.1148861508956914,-0.0605
snr,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,32,10.0,50.0,rician,0,3.007010188529884,myelin water fraction (mass below 40 ms),0.0525,0.06868855605677815,-0.0605
snr,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,32,10.0,70.0,rician,0,2.14524111190026,myelin water fraction (mass below 40 ms),0.0525,0.049023007850943656,-0.0605
snr,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,32,10.0,100.0,rician,0,1.500746867171805,myelin water fraction (mass below 40 ms),0.0525,0.034301997560834276,-0.0605
snr,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,32,10.0,150.0,rician,0,1.0001778837797128,myelin water fraction (mass below 40 ms),0.0525,0.022863108071619755,-0.0605
snr,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,32,10.0,200.0,rician,0,0.7500503100262483,myelin water fraction (mass below 40 ms),0.0525,0.017146062042496815,-0.0605
snr,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,32,10.0,300.0,rician,0,0.49999415140578746,myelin water fraction (mass below 40 ms),0.0525,0.011430106733208937,-0.0605
snr,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,32,10.0,500.0,rician,0,0.2999844257142632,myelin water fraction (mass below 40 ms),0.0525,0.006857879892648496,-0.0605
snr,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,32,10.0,700.0,rician,0,0.2142722184148639,myelin water fraction (mass below 40 ms),0.0525,0.0048984494467781145,-0.0605
snr,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,32,10.0,1000.0,rician,0,0.1499896713947049,myelin water fraction (mass below 40 ms),0.0525,0.0034289011601697957,-0.0605
snr,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,32,10.0,1500.0,rician,0,0.09999280065476569,myelin water fraction (mass below 40 ms),0.0525,0.002285929320847936,-0.0605
snr,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,32,10.0,2000.0,rician,0,0.07499451817730134,myelin water fraction (mass below 40 ms),0.0525,0.0017144457344660954,-0.0605
snr,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",1,32,10.0,3000.0,rician,0,0.049996306256281146,myelin water fraction (mass below 40 ms),0.0525,0.001142963224830441,-0.0605
window,brain_wm,normal,0,8,10.0,100.0,rician,0,inf,myelin water fraction (mass below 40 ms),0.113,inf,-0.0605
window,brain_wm,normal,0,12,10.0,100.0,rician,0,2384.634184902832,myelin water fraction (mass below 40 ms),0.113,1.112427391704071,-0.0605
window,brain_wm,normal,0,16,10.0,100.0,rician,0,533.5312461204734,myelin water fraction (mass below 40 ms),0.113,0.40439799084898415,-0.0605
window,brain_wm,normal,0,24,10.0,100.0,rician,0,80.44410894639473,myelin water fraction (mass below 40 ms),0.113,0.1313295520373508,-0.0605
window,brain_wm,normal,0,32,10.0,100.0,rician,0,24.519553083149347,myelin water fraction (mass below 40 ms),0.113,0.07365052595371915,-0.0605
window,brain_wm,normal,0,48,10.0,100.0,rician,0,5.827921548929249,myelin water fraction (mass below 40 ms),0.113,0.044955722791994134,-0.0605
window,brain_wm,normal,0,64,10.0,100.0,rician,0,2.50668473938771,myelin water fraction (mass below 40 ms),0.113,0.03785762653096616,-0.0605
window,brain_wm,normal,0,96,10.0,100.0,rician,0,0.9701782760847817,myelin water fraction (mass below 40 ms),0.113,0.033883650061693645,-0.0605
window,brain_wm,normal,0,128,10.0,100.0,rician,0,0.6640377391727317,myelin water fraction (mass below 40 ms),0.113,0.03269291510312112,-0.0605
window,brain_wm,normal,0,160,10.0,100.0,rician,0,0.6534199854388529,myelin water fraction (mass below 40 ms),0.113,0.03215850983317296,-0.0605
window,brain_wm,normal,0,192,10.0,100.0,rician,0,0.6473941858810774,myelin water fraction (mass below 40 ms),0.113,0.0318666347478651,-0.0605
window,brain_wm,normal,0,256,10.0,100.0,rician,0,0.6412089031709165,myelin water fraction (mass below 40 ms),0.113,0.03157575975147349,-0.0605
window,brain_wm,normal,1,8,10.0,100.0,rician,0,5.784932577609498,myelin water fraction (mass below 40 ms),0.113,0.8102357964429638,-0.0605
window,brain_wm,normal,1,12,10.0,100.0,rician,0,2.1896531771160075,myelin water fraction (mass below 40 ms),0.113,0.20959121733009342,-0.0605
window,brain_wm,normal,1,16,10.0,100.0,rician,0,1.375381228241991,myelin water fraction (mass below 40 ms),0.113,0.09891519220076558,-0.0605
window,brain_wm,normal,1,24,10.0,100.0,rician,0,0.9078375815949012,myelin water fraction (mass below 40 ms),0.113,0.04881001425660972,-0.0605
window,brain_wm,normal,1,32,10.0,100.0,rician,0,0.7654552305614787,myelin water fraction (mass below 40 ms),0.113,0.037983605895897714,-0.0605
window,brain_wm,normal,1,48,10.0,100.0,rician,0,0.6741881192888892,myelin water fraction (mass below 40 ms),0.113,0.03291325497186598,-0.0605
window,brain_wm,normal,1,64,10.0,100.0,rician,0,0.6468518606156668,myelin water fraction (mass below 40 ms),0.113,0.0317146822233568,-0.0605
window,brain_wm,normal,1,96,10.0,100.0,rician,0,0.6301939681965377,myelin water fraction (mass below 40 ms),0.113,0.031040229250509584,-0.0605
window,brain_wm,normal,1,128,10.0,100.0,rician,0,0.625027799991569,myelin water fraction (mass below 40 ms),0.113,0.030834993734054794,-0.0605
window,brain_wm,normal,1,160,10.0,100.0,rician,0,0.6227673901209998,myelin water fraction (mass below 40 ms),0.113,0.030745352754386168,-0.0605
window,brain_wm,normal,1,192,10.0,100.0,rician,0,0.6216239677474429,myelin water fraction (mass below 40 ms),0.113,0.030700033269867137,-0.0605
window,brain_wm,normal,1,256,10.0,100.0,rician,0,0.6206674990108443,myelin water fraction (mass below 40 ms),0.113,0.030662136347319638,-0.0605
window,brain_gm,normal,0,8,10.0,100.0,rician,0,inf,myelin water fraction (mass below 40 ms),0.031,inf,
window,brain_gm,normal,0,12,10.0,100.0,rician,0,1791.6604211833044,myelin water fraction (mass below 40 ms),0.031,1.1130904008860634,
window,brain_gm,normal,0,16,10.0,100.0,rician,0,400.4876248772341,myelin water fraction (mass below 40 ms),0.031,0.40065031663315925,
window,brain_gm,normal,0,24,10.0,100.0,rician,0,60.172472191616066,myelin water fraction (mass below 40 ms),0.031,0.12792411318064711,
window,brain_gm,normal,0,32,10.0,100.0,rician,0,18.213367311470158,myelin water fraction (mass below 40 ms),0.031,0.0715436844086401,
window,brain_gm,normal,0,48,10.0,100.0,rician,0,4.2183374139149326,myelin water fraction (mass below 40 ms),0.031,0.0447899981108843,
window,brain_gm,normal,0,64,10.0,100.0,rician,0,2.754056394137361,myelin water fraction (mass below 40 ms),0.031,0.03870798259451388,
window,brain_gm,normal,0,96,10.0,100.0,rician,0,2.5167839286124876,myelin water fraction (mass below 40 ms),0.031,0.035548825617901965,
window,brain_gm,normal,0,128,10.0,100.0,rician,0,2.433200679892734,myelin water fraction (mass below 40 ms),0.031,0.03465877226438679,
window,brain_gm,normal,0,160,10.0,100.0,rician,0,2.393028397315667,myelin water fraction (mass below 40 ms),0.031,0.03427041276177026,
window,brain_gm,normal,0,192,10.0,100.0,rician,0,2.3701915935270486,myelin water fraction (mass below 40 ms),0.031,0.03406078762842694,
window,brain_gm,normal,0,256,10.0,100.0,rician,0,2.3465077509097303,myelin water fraction (mass below 40 ms),0.031,0.03385191310810849,
window,brain_gm,normal,1,8,10.0,100.0,rician,0,21.55137053834329,myelin water fraction (mass below 40 ms),0.031,0.8060703501472343,
window,brain_gm,normal,1,12,10.0,100.0,rician,0,8.151859922655738,myelin water fraction (mass below 40 ms),0.031,0.20504971178377843,
window,brain_gm,normal,1,16,10.0,100.0,rician,0,5.115808290106514,myelin water fraction (mass below 40 ms),0.031,0.09587393435230315,
window,brain_gm,normal,1,24,10.0,100.0,rician,0,3.369312289279905,myelin water fraction (mass below 40 ms),0.031,0.04837062411313851,
window,brain_gm,normal,1,32,10.0,100.0,rician,0,2.833747071496022,myelin water fraction (mass below 40 ms),0.031,0.0389739453985056,
window,brain_gm,normal,1,48,10.0,100.0,rician,0,2.4839546319188512,myelin water fraction (mass below 40 ms),0.031,0.034915003960064216,
window,brain_gm,normal,1,64,10.0,100.0,rician,0,2.3772461809979593,myelin water fraction (mass below 40 ms),0.031,0.03401881473261903,
window,brain_gm,normal,1,96,10.0,100.0,rician,0,2.312687852144081,myelin water fraction (mass below 40 ms),0.031,0.033537597124108705,
window,brain_gm,normal,1,128,10.0,100.0,rician,0,2.2928728216025833,myelin water fraction (mass below 40 ms),0.031,0.03339476001014158,
window,brain_gm,normal,1,160,10.0,100.0,rician,0,2.2841131623157325,myelin water fraction (mass below 40 ms),0.031,0.03333188478389176,
window,brain_gm,normal,1,192,10.0,100.0,rician,0,2.279569557597677,myelin water fraction (mass below 40 ms),0.031,0.03329932111261277,
window,brain_gm,normal,1,256,10.0,100.0,rician,0,2.2755856966925103,myelin water fraction (mass below 40 ms),0.031,0.03327079631586329,
window,csf,normal,0,8,10.0,100.0,rician,0,0.314072798173366,T2 (mono-exponential),,,
window,csf,normal,0,12,10.0,100.0,rician,0,0.17192720122051044,T2 (mono-exponential),,,
window,csf,normal,0,16,10.0,100.0,rician,0,0.11262545852583519,T2 (mono-exponential),,,
window,csf,normal,0,24,10.0,100.0,rician,0,0.06248434151456255,T2 (mono-exponential),,,
window,csf,normal,0,32,10.0,100.0,rician,0,0.04139661627541132,T2 (mono-exponential),,,
window,csf,normal,0,48,10.0,100.0,rician,0,0.02345908823495754,T2 (mono-exponential),,,
window,csf,normal,0,64,10.0,100.0,rician,0,0.015869004437559023,T2 (mono-exponential),,,
window,csf,normal,0,96,10.0,100.0,rician,0,0.009375632508755925,T2 (mono-exponential),,,
window,csf,normal,0,128,10.0,100.0,rician,0,0.006614211254550754,T2 (mono-exponential),,,
window,csf,normal,0,160,10.0,100.0,rician,0,0.005143002371427366,T2 (mono-exponential),,,
window,csf,normal,0,192,10.0,100.0,rician,0,0.004252885651076731,T2 (mono-exponential),,,
window,csf,normal,0,256,10.0,100.0,rician,0,0.0032643003790501345,T2 (mono-exponential),,,
window,spinal_cord_wm,normal,0,8,10.0,100.0,rician,0,inf,myelin water fraction (mass below 40 ms),0.296,inf,-0.0305
window,spinal_cord_wm,normal,0,12,10.0,100.0,rician,0,4279.508915865301,myelin water fraction (mass below 40 ms),0.296,2.559770479355317,-0.0305
window,spinal_cord_wm,normal,0,16,10.0,100.0,rician,0,900.3892828164402,myelin water fraction (mass below 40 ms),0.296,0.8445648127698803,-0.0305
window,spinal_cord_wm,normal,0,24,10.0,100.0,rician,0,120.41218956082398,myelin water fraction (mass below 40 ms),0.296,0.236721948265374,-0.0305
window,spinal_cord_wm,normal,0,32,10.0,100.0,rician,0,33.0870166082357,myelin water fraction (mass below 40 ms),0.296,0.11709827184329351,-0.0305
window,spinal_cord_wm,normal,0,48,10.0,100.0,rician,0,6.609579478556376,myelin water fraction (mass below 40 ms),0.296,0.057004209106459355,-0.0305
window,spinal_cord_wm,normal,0,64,10.0,100.0,rician,0,2.482057804141811,myelin water fraction (mass below 40 ms),0.296,0.04085409595864302,-0.0305
window,spinal_cord_wm,normal,0,96,10.0,100.0,rician,0,0.8022109438225233,myelin water fraction (mass below 40 ms),0.296,0.031050177922459208,-0.0305
window,spinal_cord_wm,normal,0,128,10.0,100.0,rician,0,0.4290378324466765,myelin water fraction (mass below 40 ms),0.296,0.02801202327986861,-0.0305
window,spinal_cord_wm,normal,0,160,10.0,100.0,rician,0,0.2888494242530959,myelin water fraction (mass below 40 ms),0.296,0.026664248476822437,-0.0305
window,spinal_cord_wm,normal,0,192,10.0,100.0,rician,0,0.22062637118167003,myelin water fraction (mass below 40 ms),0.296,0.025936777008702654,-0.0305
window,spinal_cord_wm,normal,0,256,10.0,100.0,rician,0,0.1853863209572251,myelin water fraction (mass below 40 ms),0.296,0.025212601915845526,-0.0305
window,spinal_cord_wm,normal,1,8,10.0,100.0,rician,0,7.933821796898808,myelin water fraction (mass below 40 ms),0.296,1.7510503963120962,-0.0305
window,spinal_cord_wm,normal,1,12,10.0,100.0,rician,0,1.4966123438499577,myelin water fraction (mass below 40 ms),0.296,0.41492028196925895,-0.0305
window,spinal_cord_wm,normal,1,16,10.0,100.0,rician,0,0.5950903129268765,myelin water fraction (mass below 40 ms),0.296,0.17910285481880897,-0.0305
window,spinal_cord_wm,normal,1,24,10.0,100.0,rician,0,0.3320595072282443,myelin water fraction (mass below 40 ms),0.296,0.07108542166603643,-0.0305
window,spinal_cord_wm,normal,1,32,10.0,100.0,rician,0,0.2561893774263856,myelin water fraction (mass below 40 ms),0.296,0.04498089461472445,-0.0305
window,spinal_cord_wm,normal,1,48,10.0,100.0,rician,0,0.2073634903430485,myelin water fraction (mass below 40 ms),0.296,0.030588455483902762,-0.0305
window,spinal_cord_wm,normal,1,64,10.0,100.0,rician,0,0.19207921126203215,myelin water fraction (mass below 40 ms),0.296,0.02667380879509846,-0.0305
window,spinal_cord_wm,normal,1,96,10.0,100.0,rician,0,0.18275403558996448,myelin water fraction (mass below 40 ms),0.296,0.024443724732441437,-0.0305
window,spinal_cord_wm,normal,1,128,10.0,100.0,rician,0,0.1800719819227073,myelin water fraction (mass below 40 ms),0.296,0.023814592010370644,-0.0305
window,spinal_cord_wm,normal,1,160,10.0,100.0,rician,0,0.178958620142483,myelin water fraction (mass below 40 ms),0.296,0.02355251461667915,-0.0305
window,spinal_cord_wm,normal,1,192,10.0,100.0,rician,0,0.17839964992848634,myelin water fraction (mass below 40 ms),0.296,0.023420500405388525,-0.0305
window,spinal_cord_wm,normal,1,256,10.0,100.0,rician,0,0.17791707388545552,myelin water fraction (mass below 40 ms),0.296,0.023306264808673004,-0.0305
window,skeletal_muscle,normal,0,8,10.0,100.0,rician,0,421.6366244872658,extracellular fraction (1 - mass below 60 ms),0.13318284424379234,105.05421468126058,0.062
window,skeletal_muscle,normal,0,12,10.0,100.0,rician,0,43.77144724853427,extracellular fraction (1 - mass below 60 ms),0.13318284424379234,11.826300196440698,0.062
window,skeletal_muscle,normal,0,16,10.0,100.0,rician,0,11.097445854074062,extracellular fraction (1 - mass below 60 ms),0.13318284424379234,3.217811636715881,0.062
window,skeletal_muscle,normal,0,24,10.0,100.0,rician,0,3.1423119780484123,extracellular fraction (1 - mass below 60 ms),0.13318284424379234,0.73392275777403,0.062
window,skeletal_muscle,normal,0,32,10.0,100.0,rician,0,2.0584757819716177,extracellular fraction (1 - mass below 60 ms),0.13318284424379234,0.368764974038557,0.062
window,skeletal_muscle,normal,0,48,10.0,100.0,rician,0,1.7635551660421787,extracellular fraction (1 - mass below 60 ms),0.13318284424379234,0.2699879758890826,0.062
window,skeletal_muscle,normal,0,64,10.0,100.0,rician,0,1.7530944924690477,extracellular fraction (1 - mass below 60 ms),0.13318284424379234,0.26707666521463624,0.062
window,skeletal_muscle,normal,0,96,10.0,100.0,rician,0,1.7529611288957982,extracellular fraction (1 - mass below 60 ms),0.13318284424379234,0.26704210076826057,0.062
window,skeletal_muscle,normal,0,128,10.0,100.0,rician,0,1.7529611220274561,extracellular fraction (1 - mass below 60 ms),0.13318284424379234,0.26704209908062504,0.062
window,skeletal_muscle,normal,0,160,10.0,100.0,rician,0,1.7529611220204653,extracellular fraction (1 - mass below 60 ms),0.13318284424379234,0.2670420990796912,0.062
window,skeletal_muscle,normal,0,192,10.0,100.0,rician,0,1.7529611220204653,extracellular fraction (1 - mass below 60 ms),0.13318284424379234,0.2670420990796912,0.062
window,skeletal_muscle,normal,0,256,10.0,100.0,rician,0,1.7529611220204653,extracellular fraction (1 - mass below 60 ms),0.13318284424379234,0.2670420990796912,0.062
window,articular_cartilage,normal,0,8,10.0,100.0,rician,0,2.2871752310696616,short/intermediate fraction (mass below 45 ms),0.15458422174840084,0.46880799622526576,
window,articular_cartilage,normal,0,12,10.0,100.0,rician,0,1.0091738898035783,short/intermediate fraction (mass below 45 ms),0.15458422174840084,0.16096416755068696,
window,articular_cartilage,normal,0,16,10.0,100.0,rician,0,0.6650859633294546,short/intermediate fraction (mass below 45 ms),0.15458422174840084,0.08808822229530208,
window,articular_cartilage,normal,0,24,10.0,100.0,rician,0,0.4594834109395602,short/intermediate fraction (mass below 45 ms),0.15458422174840084,0.04974682396715338,
window,articular_cartilage,normal,0,32,10.0,100.0,rician,0,0.40333859902881275,short/intermediate fraction (mass below 45 ms),0.15458422174840084,0.04061621912195939,
window,articular_cartilage,normal,0,48,10.0,100.0,rician,0,0.3826576399584305,short/intermediate fraction (mass below 45 ms),0.15458422174840084,0.037545842657870185,
window,articular_cartilage,normal,0,64,10.0,100.0,rician,0,0.3822429662204354,short/intermediate fraction (mass below 45 ms),0.15458422174840084,0.03748894424540195,
window,articular_cartilage,normal,0,96,10.0,100.0,rician,0,0.38224149155251874,short/intermediate fraction (mass below 45 ms),0.15458422174840084,0.03748874952517262,
window,articular_cartilage,normal,0,128,10.0,100.0,rician,0,0.3822414915455974,short/intermediate fraction (mass below 45 ms),0.15458422174840084,0.037488749524291425,
window,articular_cartilage,normal,0,160,10.0,100.0,rician,0,0.3822414915455974,short/intermediate fraction (mass below 45 ms),0.15458422174840084,0.037488749524291425,
window,articular_cartilage,normal,0,192,10.0,100.0,rician,0,0.3822414915455974,short/intermediate fraction (mass below 45 ms),0.15458422174840084,0.037488749524291425,
window,articular_cartilage,normal,0,256,10.0,100.0,rician,0,0.3822414915455974,short/intermediate fraction (mass below 45 ms),0.15458422174840084,0.037488749524291425,
window,bone_marrow_vertebral,normal,0,8,10.0,100.0,rician,0,5.675724529993544,fat fraction (1 - mass below 75 ms),0.32999999999999996,2.6019096755264006,
window,bone_marrow_vertebral,normal,0,12,10.0,100.0,rician,0,1.5580672670765385,fat fraction (1 - mass below 75 ms),0.32999999999999996,0.7798543985608413,
window,bone_marrow_vertebral,normal,0,16,10.0,100.0,rician,0,0.6850408515304897,fat fraction (1 - mass below 75 ms),0.32999999999999996,0.36894356376459037,
window,bone_marrow_vertebral,normal,0,24,10.0,100.0,rician,0,0.2572046039983318,fat fraction (1 - mass below 75 ms),0.32999999999999996,0.15460368430763138,
window,bone_marrow_vertebral,normal,0,32,10.0,100.0,rician,0,0.15371325101810474,fat fraction (1 - mass below 75 ms),0.32999999999999996,0.09895481995260821,
window,bone_marrow_vertebral,normal,0,48,10.0,100.0,rician,0,0.10679519580043477,fat fraction (1 - mass below 75 ms),0.32999999999999996,0.07226126957891862,
window,bone_marrow_vertebral,normal,0,64,10.0,100.0,rician,0,0.10317519049868347,fat fraction (1 - mass below 75 ms),0.32999999999999996,0.07008378362777389,
window,bone_marrow_vertebral,normal,0,96,10.0,100.0,rician,0,0.10308007340111659,fat fraction (1 - mass below 75 ms),0.32999999999999996,0.07002480107812534,
window,bone_marrow_vertebral,normal,0,128,10.0,100.0,rician,0,0.10308005671642383,fat fraction (1 - mass below 75 ms),0.32999999999999996,0.07002479048691428,
window,bone_marrow_vertebral,normal,0,160,10.0,100.0,rician,0,0.10308005671459824,fat fraction (1 - mass below 75 ms),0.32999999999999996,0.07002479048574513,
window,bone_marrow_vertebral,normal,0,192,10.0,100.0,rician,0,0.10308005671459824,fat fraction (1 - mass below 75 ms),0.32999999999999996,0.07002479048574513,
window,bone_marrow_vertebral,normal,0,256,10.0,100.0,rician,0,0.10308005671459824,fat fraction (1 - mass below 75 ms),0.32999999999999996,0.07002479048574513,
window,myocardium,normal,0,8,10.0,100.0,rician,0,0.01589863816001774,T2 (mono-exponential),,,
window,myocardium,normal,0,12,10.0,100.0,rician,0,0.012983945412959276,T2 (mono-exponential),,,
window,myocardium,normal,0,16,10.0,100.0,rician,0,0.012137333571142508,T2 (mono-exponential),,,
window,myocardium,normal,0,24,10.0,100.0,rician,0,0.01184933744060424,T2 (mono-exponential),,,
window,myocardium,normal,0,32,10.0,100.0,rician,0,0.0118441330571208,T2 (mono-exponential),,,
window,myocardium,normal,0,48,10.0,100.0,rician,0,0.011844117321110605,T2 (mono-exponential),,,
window,myocardium,normal,0,64,10.0,100.0,rician,0,0.011844117321051133,T2 (mono-exponential),,,
window,myocardium,normal,0,96,10.0,100.0,rician,0,0.011844117321051133,T2 (mono-exponential),,,
window,myocardium,normal,0,128,10.0,100.0,rician,0,0.011844117321051133,T2 (mono-exponential),,,
window,myocardium,normal,0,160,10.0,100.0,rician,0,0.011844117321051133,T2 (mono-exponential),,,
window,myocardium,normal,0,192,10.0,100.0,rician,0,0.011844117321051133,T2 (mono-exponential),,,
window,myocardium,normal,0,256,10.0,100.0,rician,0,0.011844117321051133,T2 (mono-exponential),,,
window,blood_arterial,normal,0,8,10.0,100.0,rician,0,0.04446173074037488,T2 (mono-exponential; oxygenation via Luz-Meiboom),,,
window,blood_arterial,normal,0,12,10.0,100.0,rician,0,0.026155346058057936,T2 (mono-exponential; oxygenation via Luz-Meiboom),,,
window,blood_arterial,normal,0,16,10.0,100.0,rician,0,0.018424057115664604,T2 (mono-exponential; oxygenation via Luz-Meiboom),,,
window,blood_arterial,normal,0,24,10.0,100.0,rician,0,0.011833865599096853,T2 (mono-exponential; oxygenation via Luz-Meiboom),,,
window,blood_arterial,normal,0,32,10.0,100.0,rician,0,0.009079701808259708,T2 (mono-exponential; oxygenation via Luz-Meiboom),,,
window,blood_arterial,normal,0,48,10.0,100.0,rician,0,0.006859089324086285,T2 (mono-exponential; oxygenation via Luz-Meiboom),,,
window,blood_arterial,normal,0,64,10.0,100.0,rician,0,0.006069793178286232,T2 (mono-exponential; oxygenation via Luz-Meiboom),,,
window,blood_arterial,normal,0,96,10.0,100.0,rician,0,0.005640233444912088,T2 (mono-exponential; oxygenation via Luz-Meiboom),,,
window,blood_arterial,normal,0,128,10.0,100.0,rician,0,0.005592720130910308,T2 (mono-exponential; oxygenation via Luz-Meiboom),,,
window,blood_arterial,normal,0,160,10.0,100.0,rician,0,0.0055912686238574335,T2 (mono-exponential; oxygenation via Luz-Meiboom),,,
window,blood_arterial,normal,0,192,10.0,100.0,rician,0,0.005591252005866403,T2 (mono-exponential; oxygenation via Luz-Meiboom),,,
window,blood_arterial,normal,0,256,10.0,100.0,rician,0,0.0055912518572343774,T2 (mono-exponential; oxygenation via Luz-Meiboom),,,
window,liver,normal,0,8,10.0,100.0,rician,0,6.604994204307,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,1.5492759582878899,
window,liver,normal,0,12,10.0,100.0,rician,0,1.7895554511265763,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,0.46427272104193573,
window,liver,normal,0,16,10.0,100.0,rician,0,0.7784588168279359,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,0.2196507593047076,
window,liver,normal,0,24,10.0,100.0,rician,0,0.2873472498386042,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,0.09204379422488684,
window,liver,normal,0,32,10.0,100.0,rician,0,0.16893376085029438,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,0.05872090048321485,
window,liver,normal,0,48,10.0,100.0,rician,0,0.11272394351233106,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,0.04187802965571055,
window,liver,normal,0,64,10.0,100.0,rician,0,0.10671439121541738,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,0.039962003669534125,
window,liver,normal,0,96,10.0,100.0,rician,0,0.1064162384315118,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,0.0398634067244769,
window,liver,normal,0,128,10.0,100.0,rician,0,0.10641604618008114,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,0.03986334122338204,
window,liver,normal,0,160,10.0,100.0,rician,0,0.10641604610283523,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,0.039863341196745145,
window,liver,normal,0,192,10.0,100.0,rician,0,0.10641604610280268,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,0.039863341196733536,
window,liver,normal,0,256,10.0,100.0,rician,0,0.10641604610280268,vascular/long-T2 fraction (1 - mass below 90 ms),0.21999999999999997,0.039863341196733536,
window,spleen,normal,0,8,10.0,100.0,rician,0,19.588946171134204,blood/long-T2 fraction (1 - mass below 95 ms),0.35,15.991173542577327,
window,spleen,normal,0,12,10.0,100.0,rician,0,5.2582826532303315,blood/long-T2 fraction (1 - mass below 95 ms),0.35,4.535536505867751,
window,spleen,normal,0,16,10.0,100.0,rician,0,2.2420365934274398,blood/long-T2 fraction (1 - mass below 95 ms),0.35,2.0299404696796977,
window,spleen,normal,0,24,10.0,100.0,rician,0,0.7755995380843286,blood/long-T2 fraction (1 - mass below 95 ms),0.35,0.7600270701647498,
window,spleen,normal,0,32,10.0,100.0,rician,0,0.4207769386061655,blood/long-T2 fraction (1 - mass below 95 ms),0.35,0.436464102928571,
window,spleen,normal,0,48,10.0,100.0,rician,0,0.2503478928064619,blood/long-T2 fraction (1 - mass below 95 ms),0.35,0.27366140998924265,
window,spleen,normal,0,64,10.0,100.0,rician,0,0.23386215959472276,blood/long-T2 fraction (1 - mass below 95 ms),0.35,0.2571008507672708,
window,spleen,normal,0,96,10.0,100.0,rician,0,0.23329287503105214,blood/long-T2 fraction (1 - mass below 95 ms),0.35,0.256511593878921,
window,spleen,normal,0,128,10.0,100.0,rician,0,0.2332927401544899,blood/long-T2 fraction (1 - mass below 95 ms),0.35,0.2565114511393339,
window,spleen,normal,0,160,10.0,100.0,rician,0,0.23329274013777462,blood/long-T2 fraction (1 - mass below 95 ms),0.35,0.2565114511215141,
window,spleen,normal,0,192,10.0,100.0,rician,0,0.23329274013777462,blood/long-T2 fraction (1 - mass below 95 ms),0.35,0.2565114511215141,
window,spleen,normal,0,256,10.0,100.0,rician,0,0.23329274013777462,blood/long-T2 fraction (1 - mass below 95 ms),0.35,0.2565114511215141,
window,kidney_cortex,normal,0,8,10.0,100.0,rician,0,25.79551559415402,tubular/vascular long-T2 fraction (1 - mass below 120 ms),0.25,8.359465057146673,
window,kidney_cortex,normal,0,12,10.0,100.0,rician,0,6.560353580116658,tubular/vascular long-T2 fraction (1 - mass below 120 ms),0.25,2.274261158796796,
window,kidney_cortex,normal,0,16,10.0,100.0,rician,0,2.6497000748587833,tubular/vascular long-T2 fraction (1 - mass below 120 ms),0.25,0.975560437278055,
window,kidney_cortex,normal,0,24,10.0,100.0,rician,0,0.8214355405247434,tubular/vascular long-T2 fraction (1 - mass below 120 ms),0.25,0.3348251052656647,
window,kidney_cortex,normal,0,32,10.0,100.0,rician,0,0.39781564010480486,tubular/vascular long-T2 fraction (1 - mass below 120 ms),0.25,0.1756801260816019,
